project_id,customer_id,project_name,start_date,end_date,delivered_date,project_manager,estimated_cost,actual_cost,status
3155,9536,LeadSuite Implementation 29,5/2/2021,1/22/2022,1/31/2022,45,77180.96,71854.9,Completed
3423,9537,InventoryFlow Implementation 39,12/25/2023,8/17/2024,8/31/2024,34,73000.01,80076.6,Delayed
952,9547,LeadCloudPro Implementation 23,11/2/2020,7/12/2021,7/22/2021,43,8959.49,9312.31,Completed
1133,9547,LeadSyncPro Implementation 18,2/8/2025,12/11/2025,12/27/2025,10,7327.94,7860.77,In Progress
694,9550,ClientCloud Implementation 27,11/13/2022,4/4/2023,4/27/2023,34,86802.06,70093.24,Planned
14,9551,CRM SyncPro Implementation 19,5/10/2024,11/7/2024,11/15/2024,82,61273.72,58699.11,Completed
3447,9551,TaskTrackerPro Implementation 13,7/28/2023,1/20/2024,2/8/2024,63,32742.84,31137.47,Delayed
3097,9552,CRM ManagerPro Implementation 40,7/1/2023,2/6/2024,2/29/2024,91,12113.26,10675.07,Planned
1306,9556,SalesForcePlus Implementation 10,9/24/2022,1/30/2023,2/23/2023,47,27395,22821.6,In Progress
2672,9557,TeamCloudPro Implementation 43,10/11/2024,4/10/2025,5/10/2025,58,31544.95,35476.76,In Progress
427,9560,DataManager Implementation 19,5/12/2024,7/1/2024,7/5/2024,66,80305.53,76778.16,Planned
1079,9563,TaskSyncPro Implementation 46,1/13/2025,9/27/2025,10/14/2025,16,39745.76,43903.56,In Progress
2543,9564,InvoiceFlowPro Implementation 23,9/22/2022,10/22/2022,10/28/2022,40,50163.47,40682.53,In Progress
2810,9568,SalesTrackerPro Implementation 3,7/16/2025,10/2/2025,10/8/2025,86,54022.24,60911.71,Completed
1727,9572,CustomerHub Implementation 35,11/26/2022,10/10/2023,10/10/2023,2,69135.79,69715.32,Completed
157,9574,AnalyticsManagerPro Implementation 33,9/9/2021,2/25/2022,3/8/2022,43,46934.51,49999.94,Completed
627,9575,ExpenseManagerPro Implementation 19,8/2/2025,10/28/2025,10/29/2025,17,8386.24,7229.29,Planned
117,9576,DataSuite Implementation 49,1/18/2025,3/18/2025,3/26/2025,55,51222.75,52527.5,Completed
846,9577,InvoiceManager Implementation 30,9/12/2022,7/2/2023,7/27/2023,12,25564.12,25625.54,Planned
629,9578,ClientCloud Implementation 2,9/19/2022,3/2/2023,3/6/2023,78,60322.24,57144.01,Planned
1358,9579,DocuFlow Implementation 26,11/12/2021,6/11/2022,6/13/2022,49,85177.55,100076.33,Completed
482,9583,DataVision Implementation 14,2/9/2022,11/9/2022,12/2/2022,96,28114.55,29521.8,Completed
2350,9585,MarketingPro Implementation 48,4/1/2023,3/15/2024,4/3/2024,22,83078.73,67659.69,In Progress
1650,9589,ProjectCloudPro Implementation 33,5/24/2024,5/17/2025,5/21/2025,57,25520.49,27584.61,In Progress
2421,9589,FinanceManagerPro Implementation 23,7/19/2025,9/2/2025,9/15/2025,46,45317.81,39926.45,Completed
2566,9592,TeamCloud Implementation 30,6/19/2025,11/21/2025,12/7/2025,35,66980.25,54732,Planned
865,9593,CRM ManagerPro Implementation 5,3/15/2021,12/13/2021,12/29/2021,30,71850.61,62384.42,In Progress
1663,9595,CustomerFlowPro Implementation 47,8/3/2021,2/13/2022,2/27/2022,76,73281.57,59098.41,Delayed
1970,9596,TimeTracker Implementation 14,6/2/2021,7/22/2021,7/22/2021,56,93646.3,82314.25,Planned
2716,9597,MarketTrack Implementation 15,12/4/2022,6/16/2023,7/8/2023,1,87078.91,93846.31,Completed
2231,9598,SupportSyncPro Implementation 27,11/7/2023,8/13/2024,9/8/2024,73,44126.34,38318.42,In Progress
2719,9609,OrderCloud Implementation 29,5/19/2021,1/27/2022,2/5/2022,94,60347.92,64912.2,In Progress
570,9610,RetailProPlus Implementation 23,4/23/2023,6/4/2023,6/5/2023,80,36664.48,31477.45,Completed
420,9613,FinanceSyncPro Implementation 37,4/29/2024,9/27/2024,9/30/2024,45,4961.83,5581.33,Planned
1907,9613,RevenueTrackerPro Implementation 14,10/29/2022,2/9/2023,2/19/2023,12,56821.25,55001.57,Completed
325,9620,AdManager Implementation 4,7/29/2020,9/5/2020,9/30/2020,24,94997.99,83465.3,Delayed
2859,9621,SupportMax Implementation 38,3/31/2024,3/1/2025,3/1/2025,14,29561.66,33688.58,Planned
1374,9625,FinanceTrackerPro Implementation 21,5/28/2020,5/14/2021,5/30/2021,30,20100.78,22511.93,Delayed
3106,9627,CRM ManagerPro Implementation 45,12/30/2023,7/10/2024,7/26/2024,95,33881.24,38323.37,Completed
3302,9627,MarketingSuite Implementation 42,1/9/2022,10/14/2022,11/8/2022,95,2524.56,2571.87,Planned
2369,9631,LeadTrackerPro Implementation 17,3/13/2021,12/29/2021,1/16/2022,41,71314.15,65054.48,In Progress
3204,9631,SalesSyncPro Implementation 15,6/1/2024,1/1/2025,1/5/2025,91,98839.99,96268.24,In Progress
1015,9638,LeadCloud Implementation 1,10/9/2022,7/16/2023,7/16/2023,58,9587.86,9109.76,Delayed
2794,9640,ProjectFlow Implementation 23,2/12/2025,11/14/2025,11/25/2025,36,93818.68,109982.98,Completed
3286,9642,TeamSync Implementation 28,6/16/2025,9/11/2025,9/16/2025,34,18585.05,15070.56,Delayed
463,9647,AdManager Implementation 4,11/17/2024,2/8/2025,3/1/2025,1,71749.44,84433.27,Completed
2569,9651,TeamSuite Implementation 27,9/8/2021,3/7/2022,3/20/2022,60,5910.66,6672.51,Completed
1810,9652,OrderCloud Implementation 23,8/2/2021,3/2/2022,3/15/2022,98,44960.64,51125.68,Planned
1274,9655,RevenueTrackerPro Implementation 3,8/9/2025,11/28/2025,12/16/2025,57,74383.05,62004.98,Completed
3212,9655,RevenueManagerPro Implementation 20,10/23/2021,6/3/2022,6/5/2022,8,49263.31,59080.41,In Progress
2734,9659,LeadPro Implementation 3,7/28/2025,12/13/2025,12/23/2025,63,59849.11,60217.64,Planned
3014,9661,TaskFlowPro Implementation 1,3/1/2020,4/4/2020,4/15/2020,94,49031.41,56315.02,Completed
3027,9662,MarketingPro Implementation 15,11/6/2021,1/29/2022,2/10/2022,59,31313.37,27885.41,Delayed
857,9663,OrderFlow Implementation 46,12/4/2021,2/6/2022,2/15/2022,23,49429.92,56633.03,Completed
2125,9664,SupportTrackerPro Implementation 49,10/10/2020,7/21/2021,8/10/2021,47,43520.05,46801.5,Planned
2663,9664,RevenueManagerPro Implementation 28,8/21/2023,6/1/2024,6/21/2024,88,77232.87,63419.29,Planned
1107,9666,ERP Max Implementation 41,12/25/2024,11/22/2025,11/29/2025,50,46029.12,51384.75,Planned
1487,9676,InvoiceCloudPro Implementation 32,1/12/2022,12/12/2022,12/19/2022,12,70156.34,81816.58,Planned
404,9679,TaskFlowPro Implementation 4,5/22/2025,3/28/2026,4/13/2026,79,40486.93,32416.83,In Progress
2220,9680,ProjectCloud Implementation 29,6/11/2021,4/5/2022,5/1/2022,2,35802.74,39551.99,In Progress
3131,9682,InvoiceManagerPro Implementation 16,5/20/2023,1/16/2024,1/17/2024,1,71484.6,62735.4,Completed
2249,9683,ProjectManager Implementation 8,3/12/2023,7/20/2023,8/5/2023,61,32173.87,26632.36,In Progress
3154,9683,AnalyticsFlowPro Implementation 36,2/8/2020,8/24/2020,9/6/2020,45,91007.08,90553.73,Planned
1303,9684,SupportMaxPro Implementation 17,9/10/2021,12/6/2021,12/24/2021,83,63619.91,74474.82,Delayed
1803,9684,TeamCloud Implementation 30,10/28/2023,5/20/2024,5/26/2024,76,92596.03,106027.44,Completed
1112,9688,ExpenseManagerPro Implementation 42,5/29/2020,10/26/2020,11/17/2020,4,36205.49,30195.99,In Progress
2364,9693,FinanceCloud Implementation 41,11/18/2024,8/22/2025,9/17/2025,15,29340.12,34471.66,Delayed
405,9697,ProjectTracker Implementation 5,11/21/2020,6/25/2021,7/2/2021,23,27468.29,29233.2,Delayed
1511,9699,LeadFlow Implementation 17,8/23/2022,6/29/2023,7/28/2023,98,74034.03,81468.46,Completed
2924,9699,HR Manager Implementation 6,12/15/2020,2/7/2021,2/18/2021,50,7975.42,7032.72,Delayed
1561,9703,RevenueManagerPro Implementation 30,3/23/2023,12/8/2023,12/19/2023,43,21084.18,22868.6,Delayed
62,9708,CustomerManagerPro Implementation 34,7/13/2021,10/27/2021,11/11/2021,39,23466.23,26874.74,Completed
2976,9710,TeamPro Implementation 41,9/14/2025,1/12/2026,1/30/2026,54,32943.38,37973.98,Completed
1070,9711,CRM Plus Implementation 32,3/25/2020,1/23/2021,2/19/2021,53,58907.05,49229.07,Planned
1150,9713,CustomerConnect Implementation 4,8/16/2023,7/31/2024,8/18/2024,44,40697.51,42680.39,In Progress
2827,9713,ProjectCloud Implementation 25,3/23/2020,9/9/2020,9/17/2020,11,53664.47,43469.86,Completed
2865,9713,TaskFlowPro Implementation 18,12/22/2023,4/24/2024,5/1/2024,34,74139.79,74603.66,Completed
491,9717,RevenueTrackerPro Implementation 32,3/17/2024,3/4/2025,3/27/2025,39,71758.54,74358.23,Completed
3040,9718,RetailFlow Implementation 38,4/2/2020,7/25/2020,8/7/2020,71,6477.2,5988.74,In Progress
3435,9719,LeadFlowPro Implementation 14,1/28/2024,9/14/2024,9/20/2024,93,39670.63,40311.19,Planned
300,9724,ProfitMax Implementation 48,10/15/2024,10/12/2025,10/24/2025,73,20359.28,16605.38,Delayed
2957,9725,SupportSuite Implementation 4,12/7/2022,12/7/2023,12/23/2023,86,53508.59,63308.47,In Progress
1975,9726,ClientCloud Implementation 28,9/25/2025,12/29/2025,1/24/2026,61,69813.86,77319.62,In Progress
2997,9728,ReportMaster Implementation 41,7/10/2020,7/5/2021,7/21/2021,5,42419.99,50575.24,Completed
3041,9730,CRM SyncPro Implementation 5,1/7/2025,6/18/2025,7/14/2025,10,1307.33,1378.13,In Progress
1806,9733,AnalyticsProPlus Implementation 16,5/27/2021,11/12/2021,12/3/2021,96,64120.31,73433.08,Completed
1059,9735,TaskSuite Implementation 30,9/10/2021,2/27/2022,3/20/2022,37,42802.65,50166.7,Planned
620,9736,RetailSuite Implementation 33,2/6/2022,5/3/2022,5/16/2022,30,27978.06,27013.05,In Progress
2246,9736,ExpenseCloudPro Implementation 32,9/20/2022,1/18/2023,2/8/2023,24,60842.92,60237.28,In Progress
1502,9741,AnalyticsHub Implementation 2,10/11/2023,4/28/2024,5/12/2024,95,26786.85,23595.73,Planned
648,9744,CustomerMax Implementation 45,9/30/2020,1/17/2021,2/13/2021,52,79263.5,85512.24,In Progress
1569,9744,CloudERP Implementation 13,5/4/2025,5/3/2026,5/7/2026,13,65484.32,69308.62,Planned
504,9751,ProfitCloud Implementation 21,3/8/2024,11/5/2024,11/24/2024,89,47132.53,53851.46,Delayed
1194,9751,ProductivityPro Implementation 12,9/2/2020,5/29/2021,6/11/2021,92,40534.39,45025.85,Delayed
2919,9751,ProfitTracker Implementation 30,1/3/2022,3/31/2022,4/12/2022,31,50195.59,52403.76,Completed
2544,9756,OrderSuite Implementation 22,5/17/2023,10/30/2023,11/5/2023,83,32407.62,26108.46,Delayed
3406,9758,ProjectHub Implementation 44,5/13/2023,12/9/2023,12/20/2023,26,91362.6,101337.5,Planned
240,9760,LeadHunter Implementation 2,8/11/2023,4/12/2024,4/14/2024,52,56832.32,56601.4,Planned
1807,9761,SmartBilling Implementation 50,12/23/2023,12/8/2024,12/16/2024,58,41776.75,37296.54,Delayed
2371,9768,RevenuePro Implementation 41,7/10/2022,11/14/2022,12/2/2022,95,67536.24,67281.02,Completed
345,9770,TaskMasterPro Implementation 44,4/9/2023,10/5/2023,10/5/2023,35,49333.63,53099.77,In Progress
1624,9770,TaskFlow Implementation 7,11/5/2020,7/12/2021,8/3/2021,1,20961.49,17313.58,Delayed
2771,9772,CustomerCloudPro Implementation 1,2/12/2022,12/25/2022,12/27/2022,82,7597.44,6891.55,In Progress
33,9773,SupportSuite Implementation 3,9/27/2024,5/7/2025,5/29/2025,97,40762.89,45263.4,Planned
1989,9779,ProjectTrackerPro Implementation 6,12/29/2022,4/29/2023,5/9/2023,17,25525.05,27746.85,Delayed
619,9784,ClientCloud Implementation 35,8/29/2022,2/24/2023,3/4/2023,75,50307.79,43199.92,Completed
280,9788,InvoiceProPlus Implementation 28,9/1/2025,5/19/2026,6/4/2026,69,14497.95,12065.82,In Progress
769,9792,OrderCloud Implementation 37,3/2/2024,8/22/2024,9/6/2024,39,96734.11,111892.5,Planned
516,9795,TeamMax Implementation 44,10/30/2022,5/6/2023,5/10/2023,90,78274.38,79895.57,Delayed
2560,9797,ERPPro Implementation 48,7/6/2025,10/16/2025,11/5/2025,69,65165.6,64089.95,Delayed
891,9803,AnalyticsCloudPro Implementation 1,11/12/2025,2/21/2026,3/12/2026,92,13860.31,16619.36,Delayed
2572,9808,SalesTrackerPro Implementation 45,11/27/2023,7/22/2024,7/28/2024,61,34962.97,32819.09,Delayed
794,9809,RevenuePro Implementation 18,8/8/2020,4/20/2021,4/30/2021,45,28623.41,25431.28,Completed
29,9810,ServiceDesk Implementation 41,8/8/2022,11/20/2022,12/15/2022,16,13552.85,13557.53,In Progress
1132,9814,MarketingSuite Implementation 7,2/27/2020,1/10/2021,1/25/2021,76,16744.69,19271.19,Delayed
1215,9816,ProjectManager Implementation 19,3/27/2020,3/23/2021,4/18/2021,31,71654.87,62231.92,In Progress
1425,9819,ProjectHub Implementation 14,7/16/2021,4/23/2022,5/21/2022,68,88231.91,99463.66,Delayed
2452,9820,LeadFlow Implementation 34,1/12/2022,12/1/2022,12/18/2022,3,76104.72,67297.19,Planned
236,9822,RetailPro Implementation 33,10/29/2024,10/1/2025,10/31/2025,17,86375.04,97275.49,Delayed
1260,9823,CRM FlowPro Implementation 42,2/19/2025,1/1/2026,1/23/2026,21,20473.32,23984.71,Planned
2829,9830,CloudERP Implementation 4,7/19/2021,5/24/2022,6/22/2022,74,38754.87,34576.78,Completed
3342,9830,FinanceSyncPro Implementation 4,5/29/2025,2/6/2026,3/7/2026,22,53121.45,49494.47,Delayed
819,9833,SmartBilling Implementation 22,3/3/2023,5/31/2023,6/6/2023,65,66830.18,59449.61,In Progress
1413,9834,ExpenseTrackerPro Implementation 19,2/20/2022,6/10/2022,6/21/2022,32,9419.18,9684.76,Delayed
3083,9838,SalesMax Implementation 45,11/1/2021,2/5/2022,2/22/2022,94,91552.84,97920.32,Planned
454,9840,TaskMaster Implementation 49,2/14/2024,7/9/2024,8/8/2024,36,98448.62,78957.48,Completed
979,9843,InvoiceTrackerProPlus Implementation 27,3/22/2020,2/20/2021,3/5/2021,74,28434.5,33696.98,In Progress
2356,9846,RetailPro Implementation 49,9/21/2022,8/26/2023,9/14/2023,54,38747.59,36255.45,Completed
447,9851,TeamFlowPro Implementation 25,7/17/2022,5/10/2023,5/27/2023,48,74804.78,80679.05,Delayed
573,9852,BudgetMaster Implementation 27,3/11/2025,7/14/2025,7/24/2025,99,29191.59,32699.46,Delayed
2815,9859,SupportTrackerPro Implementation 34,3/22/2025,8/3/2025,8/12/2025,81,87983.25,94900.04,Completed
1057,9860,RetailFlow Implementation 14,1/9/2022,7/28/2022,8/4/2022,7,88405.76,99348.22,Planned
3370,9863,RevenueMax Implementation 35,9/12/2024,6/18/2025,7/11/2025,74,96229.62,99063.93,Planned
1815,9864,SupportSyncPro Implementation 23,9/20/2023,5/24/2024,6/10/2024,41,76042.81,81030.6,Planned
1821,9864,TeamPro Implementation 5,8/18/2025,4/9/2026,4/27/2026,21,82788.18,83141.49,Completed
40,9865,ProductivityPro Implementation 49,2/16/2022,1/30/2023,2/8/2023,49,12527.25,11396.9,Planned
1267,9865,ClientPortal Implementation 17,8/28/2024,11/15/2024,11/21/2024,99,57883.1,63005.41,Completed
530,9872,SalesManager Implementation 22,4/24/2023,9/11/2023,9/13/2023,34,54307.49,56171.05,In Progress
1353,9874,BudgetPlanner Implementation 10,9/30/2020,9/18/2021,10/11/2021,87,45102.86,40073.24,Completed
469,9875,ERP CloudPro Implementation 18,9/24/2022,11/19/2022,11/19/2022,85,31041.23,34040.21,Delayed
2926,9875,DataManager Implementation 20,1/16/2022,9/10/2022,9/18/2022,2,73089.52,61113.06,Delayed
2699,9884,ClientPortal Implementation 12,3/1/2021,1/13/2022,1/26/2022,7,49154.92,46470.7,Planned
585,9885,TaskCloudPro Implementation 31,12/3/2020,6/14/2021,6/24/2021,10,63703.75,51959.54,In Progress
2166,9887,AdManager Implementation 14,3/25/2020,9/28/2020,10/15/2020,78,96178.58,88155.15,Delayed
1146,9889,MarketingPro Implementation 46,7/9/2020,9/27/2020,10/10/2020,58,92051.38,108109.9,In Progress
1900,9889,HR Suite Implementation 32,1/4/2024,10/19/2024,11/15/2024,64,59472.48,55864.76,Delayed
3081,9889,FinanceCloudPro Implementation 1,12/5/2020,7/11/2021,7/23/2021,91,8942.46,9910.01,In Progress
2811,9890,LeadCloudPro Implementation 27,7/20/2024,10/24/2024,11/7/2024,89,58439.32,66044.08,In Progress
1345,9898,CustomerFlowPro Implementation 43,7/15/2024,8/30/2024,9/15/2024,97,6449.31,5343.56,In Progress
2711,9899,ServiceDesk Implementation 38,2/14/2023,12/14/2023,12/15/2023,7,6946.55,6275.62,Planned
3478,9899,SupportFlowPro Implementation 25,5/11/2021,3/3/2022,3/14/2022,17,56621.87,47736.23,Completed
2295,9900,SupportCloud Implementation 24,5/8/2020,3/9/2021,4/4/2021,17,42978.58,37630.14,Planned
827,9901,AnalyticsHub Implementation 10,6/11/2021,12/18/2021,12/24/2021,30,51800.97,47835.13,Planned
1095,9902,ProjectSync Implementation 4,5/21/2021,12/18/2021,1/17/2022,86,76148.93,64525.73,Planned
2043,9903,CustomerMax Implementation 38,9/13/2024,8/30/2025,9/22/2025,79,13327.35,11450.78,Planned
2127,9905,CRMPro Implementation 22,9/23/2020,12/5/2020,1/1/2021,2,92774.56,91757.14,Planned
2686,9907,ERP CloudPro Implementation 2,4/23/2021,1/28/2022,2/20/2022,39,62966.88,54475.42,Completed
2987,9908,CRM Cloud Implementation 15,8/19/2023,6/2/2024,7/2/2024,4,88502.64,92388.92,Planned
560,9909,LeadMax Implementation 12,5/10/2020,5/8/2021,5/9/2021,23,64002.54,60949.57,Delayed
1865,9913,ProjectFlowPro Implementation 44,6/15/2022,1/7/2023,1/31/2023,95,38571.28,33918.63,Completed
2808,9916,LeadHunter Implementation 46,10/14/2023,2/18/2024,3/15/2024,87,83239.94,67086.51,In Progress
1111,9918,ERP FlowPro Implementation 25,8/17/2020,5/20/2021,5/30/2021,67,88034.96,100255.3,In Progress
1886,9919,SupportFlowPro Implementation 2,12/26/2022,4/7/2023,5/3/2023,41,22606.29,18826.44,Completed
2434,9921,SupportMaxPro Implementation 38,12/22/2020,6/8/2021,6/23/2021,58,86849.67,93671.08,Delayed
3282,9921,TeamManagerPro Implementation 49,2/2/2023,11/24/2023,12/6/2023,38,66695.26,76601.66,In Progress
797,9934,TaskCloud Implementation 29,9/3/2021,10/10/2021,10/18/2021,88,45700.63,54750.85,Delayed
657,9936,RetailPro Implementation 8,3/3/2025,7/19/2025,7/19/2025,58,89735.95,83551.8,In Progress
645,9937,InvoicePro Implementation 17,7/3/2020,10/17/2020,11/6/2020,65,72292.81,85042.63,Completed
1045,9942,RetailCloudPro Implementation 12,7/15/2020,8/22/2020,9/18/2020,23,38337.77,32687.96,In Progress
2454,9943,RetailMax Implementation 10,8/7/2024,2/25/2025,3/23/2025,38,9017.9,9080.88,Delayed
255,9944,AnalyticsCloud Implementation 12,3/5/2023,12/1/2023,12/1/2023,41,78736.98,64890.69,Completed
3234,9948,ProjectSync Implementation 48,10/30/2022,5/7/2023,5/23/2023,16,58640.91,66971.09,Delayed
1882,9949,TaskSuite Implementation 46,10/17/2022,8/20/2023,9/19/2023,16,79978.8,73228.9,Planned
2481,9949,LeadSyncPro Implementation 22,11/2/2024,8/27/2025,9/4/2025,75,56698.6,55447.55,In Progress
3438,9952,OrderManager Implementation 14,9/5/2023,4/7/2024,4/14/2024,68,57092.53,45738.66,Delayed
3468,9952,CampaignManager Implementation 10,11/14/2021,6/3/2022,6/6/2022,56,54128.13,59538.29,Delayed
1538,9953,LeadFlow Implementation 10,3/20/2022,8/8/2022,9/1/2022,12,49385.02,47889.48,Planned
1020,9956,CustomerFlowPro Implementation 25,8/23/2025,7/10/2026,8/5/2026,1,69553.91,57354.37,Delayed
3369,9958,TeamMax Implementation 13,8/3/2021,3/15/2022,4/10/2022,68,58476.23,56887.17,Planned
2180,9965,FinanceSuite Implementation 2,2/23/2020,12/8/2020,1/6/2021,9,78971.9,73788.76,In Progress
2327,9970,SupportDesk Implementation 37,10/21/2024,10/10/2025,10/20/2025,14,75252.03,76127.53,Delayed
437,9972,CRM Cloud Implementation 18,9/3/2021,8/14/2022,8/27/2022,56,82045.8,79309.67,Completed
1618,9975,SupportPro Implementation 38,2/26/2021,6/10/2021,6/24/2021,37,77539.91,85472.77,Completed
1849,9977,TeamMax Implementation 44,1/30/2021,10/7/2021,11/2/2021,98,35834.03,29024.61,Completed
3336,9983,RevenueMax Implementation 27,7/29/2023,7/24/2024,8/16/2024,37,7400.68,7588.08,Planned
1919,9991,CustomerFlowPro Implementation 38,11/5/2020,11/1/2021,11/2/2021,100,99927.07,114911.31,In Progress
3362,9992,AdTracker Implementation 1,11/27/2020,11/24/2021,12/17/2021,84,76464.03,65880.09,In Progress
377,9995,FinanceSyncPro Implementation 5,4/4/2023,3/23/2024,3/24/2024,86,10067.81,11362.44,Completed
1775,9995,ProjectSuite Implementation 28,5/24/2020,8/29/2020,9/25/2020,95,42031.24,47175.7,Delayed
3167,9996,TaskSuite Implementation 1,10/21/2025,5/30/2026,6/21/2026,31,95821,81133.26,In Progress
128,9998,ClientManager Implementation 11,10/26/2021,2/26/2022,3/17/2022,82,55309.9,54706.4,In Progress
272,9998,TaskFlow Implementation 11,2/1/2022,4/30/2022,5/22/2022,13,83000.33,96645.46,Planned
2412,9999,RetailFlow Implementation 27,8/11/2020,4/12/2021,4/12/2021,24,28936.33,32800.79,Completed
